"Plot Title: 10397702_waterbath_amb"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10397702, SEN S/N: 10397702)","Host Connected (LGR S/N: 10397702)","Coupler Attached (LGR S/N: 10397702)","Stopped (LGR S/N: 10397702)","End Of File (LGR S/N: 10397702)"
342,02/18/17 11:30:00 AM,10.063,,,,
343,02/18/17 12:00:00 PM,10.063,,,,
344,02/18/17 12:30:00 PM,10.063,,,,
345,02/18/17 01:00:00 PM,10.063,,,,
346,02/18/17 01:30:00 PM,10.063,,,,
347,02/18/17 02:00:00 PM,10.063,,,,
348,02/18/17 02:30:00 PM,10.063,,,,
349,02/18/17 03:00:00 PM,10.063,,,,
350,02/18/17 03:30:00 PM,10.063,,,,
351,02/18/17 04:00:00 PM,10.063,,,,
352,02/18/17 04:30:00 PM,10.063,,,,
353,02/18/17 05:00:00 PM,10.063,,,,
354,02/18/17 05:30:00 PM,10.063,,,,
355,02/18/17 06:00:00 PM,10.063,,,,
356,02/18/17 06:30:00 PM,10.063,,,,
357,02/18/17 07:00:00 PM,10.063,,,,
358,02/18/17 07:30:00 PM,10.063,,,,
359,02/18/17 08:00:00 PM,10.063,,,,
360,02/18/17 08:30:00 PM,10.063,,,,
361,02/18/17 09:00:00 PM,10.063,,,,
362,02/18/17 09:30:00 PM,10.063,,,,
363,02/18/17 10:00:00 PM,10.063,,,,
364,02/18/17 10:30:00 PM,10.063,,,,
365,02/18/17 11:00:00 PM,10.063,,,,
366,02/18/17 11:30:00 PM,10.063,,,,
367,02/19/17 12:00:00 AM,10.063,,,,
368,02/19/17 12:30:00 AM,9.965,,,,
369,02/19/17 01:00:00 AM,9.965,,,,
370,02/19/17 01:30:00 AM,9.965,,,,
371,02/19/17 02:00:00 AM,9.965,,,,
372,02/19/17 02:30:00 AM,9.965,,,,
373,02/19/17 03:00:00 AM,9.965,,,,
374,02/19/17 03:30:00 AM,9.965,,,,
375,02/19/17 04:00:00 AM,9.965,,,,
376,02/19/17 04:30:00 AM,9.965,,,,
377,02/19/17 05:00:00 AM,9.965,,,,
378,02/19/17 05:30:00 AM,9.965,,,,
379,02/19/17 06:00:00 AM,9.965,,,,
380,02/19/17 06:30:00 AM,9.965,,,,
381,02/19/17 07:00:00 AM,9.965,,,,
382,02/19/17 07:30:00 AM,9.965,,,,
383,02/19/17 08:00:00 AM,9.965,,,,
384,02/19/17 08:30:00 AM,9.965,,,,
385,02/19/17 09:00:00 AM,9.965,,,,
386,02/19/17 09:30:00 AM,9.965,,,,
387,02/19/17 10:00:00 AM,9.965,,,,
388,02/19/17 10:30:00 AM,9.965,,,,
389,02/19/17 11:00:00 AM,9.965,,,,
390,02/19/17 11:30:00 AM,9.965,,,,
391,02/19/17 12:00:00 PM,9.965,,,,
392,02/19/17 12:30:00 PM,9.965,,,,
393,02/19/17 01:00:00 PM,10.063,,,,
394,02/19/17 01:30:00 PM,10.063,,,,
395,02/19/17 02:00:00 PM,10.063,,,,
396,02/19/17 02:30:00 PM,10.063,,,,
397,02/19/17 03:00:00 PM,10.063,,,,
398,02/19/17 03:30:00 PM,10.063,,,,
399,02/19/17 04:00:00 PM,10.063,,,,
400,02/19/17 04:30:00 PM,10.063,,,,
401,02/19/17 05:00:00 PM,10.063,,,,
402,02/19/17 05:30:00 PM,10.063,,,,
403,02/19/17 06:00:00 PM,10.063,,,,
404,02/19/17 06:30:00 PM,10.063,,,,
405,02/19/17 07:00:00 PM,10.063,,,,
406,02/19/17 07:30:00 PM,10.063,,,,
407,02/19/17 08:00:00 PM,10.063,,,,
408,02/19/17 08:30:00 PM,10.063,,,,
409,02/19/17 09:00:00 PM,10.063,,,,
410,02/19/17 09:30:00 PM,10.063,,,,
411,02/19/17 10:00:00 PM,10.063,,,,
412,02/19/17 10:30:00 PM,9.965,,,,
413,02/19/17 11:00:00 PM,9.965,,,,
414,02/19/17 11:30:00 PM,9.965,,,,
415,02/20/17 12:00:00 AM,9.965,,,,
416,02/20/17 12:30:00 AM,9.965,,,,
417,02/20/17 01:00:00 AM,9.965,,,,
418,02/20/17 01:30:00 AM,9.965,,,,
419,02/20/17 02:00:00 AM,9.866,,,,
420,02/20/17 02:30:00 AM,9.866,,,,
421,02/20/17 03:00:00 AM,9.866,,,,
422,02/20/17 03:30:00 AM,9.866,,,,
423,02/20/17 04:00:00 AM,9.866,,,,
424,02/20/17 04:30:00 AM,9.866,,,,
425,02/20/17 05:00:00 AM,9.866,,,,
426,02/20/17 05:30:00 AM,9.866,,,,
427,02/20/17 06:00:00 AM,9.866,,,,
428,02/20/17 06:30:00 AM,9.866,,,,
429,02/20/17 07:00:00 AM,9.866,,,,
430,02/20/17 07:30:00 AM,9.866,,,,
431,02/20/17 08:00:00 AM,9.866,,,,
432,02/20/17 08:30:00 AM,9.866,,,,
433,02/20/17 09:00:00 AM,9.866,,,,
434,02/20/17 09:30:00 AM,9.866,,,,
435,02/20/17 10:00:00 AM,9.866,,,,
436,02/20/17 10:30:00 AM,9.866,,,,
437,02/20/17 11:00:00 AM,9.866,,,,
438,02/20/17 11:30:00 AM,9.965,,,,
439,02/20/17 12:00:00 PM,9.965,,,,
440,02/20/17 12:30:00 PM,9.965,,,,
441,02/20/17 01:00:00 PM,9.965,,,,
442,02/20/17 01:30:00 PM,9.965,,,,
443,02/20/17 02:00:00 PM,10.063,,,,
444,02/20/17 02:30:00 PM,10.063,,,,
445,02/20/17 03:00:00 PM,10.161,,,,
446,02/20/17 03:30:00 PM,10.161,,,,
447,02/20/17 04:00:00 PM,10.161,,,,
448,02/20/17 04:30:00 PM,10.161,,,,
449,02/20/17 05:00:00 PM,10.259,,,,
450,02/20/17 05:30:00 PM,10.259,,,,
451,02/20/17 06:00:00 PM,10.259,,,,
452,02/20/17 06:30:00 PM,10.259,,,,
453,02/20/17 07:00:00 PM,10.259,,,,
454,02/20/17 07:30:00 PM,10.259,,,,
455,02/20/17 08:00:00 PM,10.259,,,,
456,02/20/17 08:30:00 PM,10.259,,,,
457,02/20/17 09:00:00 PM,10.259,,,,
458,02/20/17 09:30:00 PM,10.259,,,,
459,02/20/17 10:00:00 PM,10.161,,,,
460,02/20/17 10:30:00 PM,10.161,,,,
461,02/20/17 11:00:00 PM,10.161,,,,
462,02/20/17 11:30:00 PM,10.161,,,,
463,02/21/17 12:00:00 AM,10.161,,,,
464,02/21/17 12:30:00 AM,10.161,,,,
465,02/21/17 01:00:00 AM,10.161,,,,
466,02/21/17 01:30:00 AM,10.161,,,,
467,02/21/17 02:00:00 AM,10.063,,,,
468,02/21/17 02:30:00 AM,10.063,,,,
469,02/21/17 03:00:00 AM,10.063,,,,
470,02/21/17 03:30:00 AM,10.063,,,,
471,02/21/17 04:00:00 AM,10.063,,,,
472,02/21/17 04:30:00 AM,10.063,,,,
473,02/21/17 05:00:00 AM,10.063,,,,
474,02/21/17 05:30:00 AM,10.063,,,,
475,02/21/17 06:00:00 AM,10.063,,,,
476,02/21/17 06:30:00 AM,10.063,,,,
477,02/21/17 07:00:00 AM,10.063,,,,
478,02/21/17 07:30:00 AM,10.063,,,,
479,02/21/17 08:00:00 AM,10.063,,,,
480,02/21/17 08:30:00 AM,10.063,,,,
481,02/21/17 09:00:00 AM,10.063,,,,
482,02/21/17 09:30:00 AM,10.063,,,,
483,02/21/17 10:00:00 AM,10.063,,,,
484,02/21/17 10:30:00 AM,10.063,,,,
485,02/21/17 11:00:00 AM,10.063,,,,
486,02/21/17 11:30:00 AM,10.063,,,,
487,02/21/17 12:00:00 PM,10.063,,,,
488,02/21/17 12:30:00 PM,10.063,,,,
489,02/21/17 01:00:00 PM,10.063,,,,
490,02/21/17 01:30:00 PM,10.063,,,,
491,02/21/17 02:00:00 PM,10.063,,,,
492,02/21/17 02:30:00 PM,10.063,,,,
493,02/21/17 03:00:00 PM,10.161,,,,
494,02/21/17 03:30:00 PM,10.063,,,,
495,02/21/17 04:00:00 PM,10.161,,,,
496,02/21/17 04:30:00 PM,10.161,,,,
497,02/21/17 05:00:00 PM,10.161,,,,
498,02/21/17 05:30:00 PM,10.161,,,,
499,02/21/17 06:00:00 PM,10.161,,,,
500,02/21/17 06:30:00 PM,10.161,,,,
501,02/21/17 07:00:00 PM,10.161,,,,
502,02/21/17 07:30:00 PM,10.161,,,,
503,02/21/17 08:00:00 PM,10.161,,,,
504,02/21/17 08:30:00 PM,10.161,,,,
505,02/21/17 09:00:00 PM,10.161,,,,
506,02/21/17 09:30:00 PM,10.161,,,,
507,02/21/17 10:00:00 PM,10.161,,,,
508,02/21/17 10:30:00 PM,10.161,,,,
509,02/21/17 11:00:00 PM,10.161,,,,
510,02/21/17 11:30:00 PM,10.161,,,,
511,02/22/17 12:00:00 AM,10.063,,,,
512,02/22/17 12:30:00 AM,10.063,,,,
513,02/22/17 01:00:00 AM,10.063,,,,
514,02/22/17 01:30:00 AM,10.063,,,,
515,02/22/17 02:00:00 AM,10.063,,,,
516,02/22/17 02:30:00 AM,10.063,,,,
517,02/22/17 03:00:00 AM,10.063,,,,
518,02/22/17 03:30:00 AM,10.063,,,,
519,02/22/17 04:00:00 AM,10.063,,,,
